URL,District,Address,Tag,Area,Price 
https://km.58.com/shangpu/41613951640868x.shtml,昆明市五华区,泰旸新城,免租1个月 临街 可明火 上水 下水,100 ㎡,日租金 4元/㎡/天
https://km.58.com/shangpu/41662412145949x.shtml,昆明市五华区,南屏街/青年路(路口),免租1个月 临街 可餐饮 上水 下水,172 ㎡,日租金 7.6元/㎡/天
https://km.58.com/shangpu/41701284160143x.shtml,昆明市五华区,江东小康城-7号门,免租1个月 临街 上水 下水 380V,156 ㎡,日租金 1.97元/㎡/天
https://km.58.com/shangpu/39812452789658x.shtml,昆明市五华区,俊园,免租1个月 临街 上水 下水 外摆区,366 ㎡,日租金 3.64元/㎡/天
https://km.58.com/shangpu/41371277570694x.shtml,昆明市五华区,和谐世纪,免租1个月 临街 可明火 上水 下水,164 ㎡,日租金 8.6元/㎡/天
https://km.58.com/shangpu/41717432771853x.shtml,昆明市五华区,云康园,临街 上水 下水 外摆区,222 ㎡,日租金 2.25元/㎡/天
https://km.58.com/shangpu/41546721539338x.shtml,昆明市五华区,青年路,免租1个月 临街 可餐饮 可明火 上水,174 ㎡,日租金 6.67元/㎡/天
https://km.58.com/shangpu/41657054981514x.shtml,昆明市五华区,北京路221号,临街 可明火 上水 下水,280 ㎡,日租金 2.98元/㎡/天
https://km.58.com/shangpu/40198600460582x.shtml,昆明市五华区,中环金界,免租1个月 临街 上水,300 ㎡,日租金 1.83元/㎡/天
https://km.58.com/shangpu/41569268759831x.shtml,昆明市五华区,凯锐特邻里商业中心(商业),免租1个月 临街 可餐饮 可明火 上水,367 ㎡,日租金 2元/㎡/天
https://km.58.com/shangpu/41547005036945x.shtml,昆明市五华区,青年路/宝善街(路口),免租1个月 临街 可明火 上水 下水,173 ㎡,日租金 6.74元/㎡/天
https://km.58.com/shangpu/41701113125669x.shtml,昆明市五华区,联想科技城,免租6个月 临街 可明火 上水 下水,252 ㎡,日租金 1.33元/㎡/天
https://km.58.com/shangpu/41724183310210x.shtml,昆明市五华区,华尔贝大厦,免租1个月 临街 可明火 上水 下水,172 ㎡,日租金 6.78元/㎡/天
https://km.58.com/shangpu/41317853384340x.shtml,昆明市五华区,和平美食城,临街 可餐饮 可明火 上水,300 ㎡,
https://km.58.com/shangpu/41547890344839x.shtml,昆明市五华区,攀昆大厦,免租1个月 临街 可餐饮 可明火 上水,172 ㎡,
https://km.58.com/shangpu/41526966721671x.shtml,昆明市五华区,春之城综合市场-北门,临街 上水 下水,100 ㎡,日租金 4.5元/㎡/天
https://km.58.com/shangpu/41613917468929x.shtml,昆明市五华区,泰旸新城,免租1个月 临街 可明火 上水 下水,216 ㎡,日租金 4.01元/㎡/天
https://km.58.com/shangpu/41546828754576x.shtml,昆明市五华区,宝善街与青年路交叉口,免租1个月 临街 可明火 上水 下水,173 ㎡,日租金 6.74元/㎡/天
https://km.58.com/shangpu/41690185940609x.shtml,昆明市五华区,昆明公交集团第五公司,免租1个月 临街 上水 下水,110 ㎡,日租金 15.4元/㎡/天
https://km.58.com/shangpu/40275673373838x.shtml,昆明市五华区,经典双城,免租1个月 临街 上水 下水 380V,259 ㎡,日租金 25元/㎡/天
https://km.58.com/shangpu/41657296762515x.shtml,昆明市五华区,云南省昆明市五华区红兴路38,免租1个月 临街 可明火 上水 下水,186 ㎡,日租金 1.97元/㎡/天
https://km.58.com/shangpu/41615205780512x.shtml,昆明市五华区,云南省昆明市五华区宝善街174号,临街 上水 下水,150 ㎡,日租金 10.18元/㎡/天
https://km.58.com/shangpu/41704286849694x.shtml,昆明市五华区,戛纳小镇,临街 可明火 上水 下水,231 ㎡,日租金 2元/㎡/天
https://km.58.com/shangpu/41372376292114x.shtml,昆明市五华区,新闻路437号,免租1个月 临街 可餐饮 可明火 上水,300 ㎡,日租金 3元/㎡/天
https://km.58.com/shangpu/40276908781469x.shtml,昆明市五华区,龙泉路544号,免租1个月 临街 可餐饮 可明火 上水,130 ㎡,日租金 1.82元/㎡/天
https://km.58.com/shangpu/41637053056136x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,130 ㎡,日租金 1.23元/㎡/天
https://km.58.com/shangpu/40797895909512x.shtml,昆明市五华区,荷塘月色,免租1个月 临街,204 ㎡,日租金 90元/㎡/天
https://km.58.com/shangpu/41624888519557x.shtml,昆明市五华区,江东耀龙康城,免租1个月 临街 上水 下水 380V,151 ㎡,
https://km.58.com/shangpu/41558353927812x.shtml,昆明市五华区,小吉坡小区,免租1个月 临街 外摆区,110 ㎡,日租金 4.55元/㎡/天
https://km.58.com/shangpu/41637321531395x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,190 ㎡,日租金 2.81元/㎡/天
https://km.58.com/shangpu/41526918015496x.shtml,昆明市五华区,宝善街与青年路交叉口,临街 上水 下水 380V,172.54 ㎡,日租金 7.33元/㎡/天
https://km.58.com/shangpu/41624888519557x.shtml,昆明市五华区,江东耀龙康城,免租1个月 临街 上水 下水 380V,151 ㎡,
https://km.58.com/shangpu/41601719475090x.shtml,昆明市五华区,戛纳小镇,临街 下水,230.8 ㎡,日租金 1.56元/㎡/天
https://km.58.com/shangpu/41636978909196x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,130 ㎡,日租金 1.23元/㎡/天
https://km.58.com/shangpu/41558297175459x.shtml,昆明市五华区,小吉坡小区,免租1个月 临街 上水 下水 外摆区,235 ㎡,日租金 4.26元/㎡/天
https://km.58.com/shangpu/40219256970136x.shtml,昆明市五华区,圆西路17号,临街 可餐饮 可明火 上水,190 ㎡,日租金 2.81元/㎡/天
https://km.58.com/shangpu/41637070673427x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,130 ㎡,日租金 1.23元/㎡/天
https://km.58.com/shangpu/41637295873939x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,190 ㎡,日租金 2.81元/㎡/天
https://km.58.com/shangpu/41636945109288x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,130 ㎡,日租金 1.23元/㎡/天
https://km.58.com/shangpu/41693775501607x.shtml,昆明市五华区,厂口乡,临街 可明火,300 ㎡,日租金 0.44元/㎡/天
https://km.58.com/shangpu/41736774085396x.shtml,昆明市五华区,人民西路,免租1个月 临街 可餐饮 可明火 上水,213 ㎡,日租金 2.74元/㎡/天
https://km.58.com/shangpu/38807758401053x.shtml,昆明市五华区,经典双城,免租1个月 临街 上水 下水 外摆区,294 ㎡,日租金 1.93元/㎡/天
https://km.58.com/shangpu/37643304884235x.shtml,昆明市五华区,金钻商务中心,免租1个月 临街 可餐饮 可明火 上水,192 ㎡,日租金 60元/㎡/天
https://km.58.com/shangpu/41684097715350x.shtml,昆明市五华区,春之城,免租1个月 临街 上水 下水,370 ㎡,日租金 0.9元/㎡/天
https://km.58.com/shangpu/41736339540626x.shtml,昆明市五华区,银河明珠,临街 下水,160 ㎡,日租金 1.25元/㎡/天
https://km.58.com/shangpu/38776711722659x.shtml,昆明市五华区,经典双城-A区,免租1个月 临街 上水 下水 外摆区,294 ㎡,日租金 2.49元/㎡/天
https://km.58.com/shangpu/40642702367625x.shtml,昆明市五华区,海伦中心2座,免租1个月 临街 可餐饮 下水,300 ㎡,日租金 0.89元/㎡/天
https://km.58.com/shangpu/41706991912200x.shtml,昆明市五华区,富亿美超市,临街 可餐饮 上水 下水,150 ㎡,日租金 2.78元/㎡/天
https://km.58.com/shangpu/41669482413222x.shtml,昆明市五华区,绿地星宸汇,免租3个月 临街 可明火 上水 下水,171.73 ㎡,日租金 0.03元/㎡/天
https://km.58.com/shangpu/41690508959389x.shtml,昆明市五华区,志远大厦,免租1个月 临街 上水 下水 380V,243 ㎡,日租金 6.66元/㎡/天
https://km.58.com/shangpu/41590225053473x.shtml,昆明市五华区,志远大厦,临街 上水 下水 380V,173 ㎡,日租金 6.66元/㎡/天
https://km.58.com/shangpu/41557628246541x.shtml,昆明市五华区,志远大厦,临街 可餐饮 上水 下水,172.56 ㎡,日租金 6.66元/㎡/天
https://km.58.com/shangpu/41670127637287x.shtml,昆明市五华区,志远大厦(宝善街),免租1个月 临街 可明火 上水 下水,170 ㎡,日租金 6.86元/㎡/天
https://km.58.com/shangpu/41670089492882x.shtml,昆明市五华区,小花园(青年路),免租1个月 临街 可餐饮 可明火 上水,178 ㎡,日租金 6.55元/㎡/天
https://km.58.com/shangpu/41713051761189x.shtml,昆明市五华区,国茶港,免租3个月 临街 下水,166 ㎡,日租金 1.81元/㎡/天
https://km.58.com/shangpu/41704121317138x.shtml,昆明市五华区,黑林铺前街,临街 可餐饮 上水 下水,135 ㎡,日租金 0.96元/㎡/天
https://nc.58.com/shangpu/39049223822339x.shtml,昆明市五华区,昆明湖观瀑布广场,临街 可明火 上水 下水,200 ㎡,日租金 2.83元/㎡/天
https://km.58.com/shangpu/41693860473117x.shtml,昆明市五华区,尚鼎(五一店),临街 下水,100 ㎡,日租金 3.67元/㎡/天
https://km.58.com/shangpu/41671032513165x.shtml,昆明市五华区,海伦堡海伦中心,免租1个月 可餐饮 上水 下水,180 ㎡,日租金 1.48元/㎡/天
https://km.58.com/shangpu/41538617585940x.shtml,昆明市五华区,黑林铺(黑林铺前街),临街 上水 下水 380V,175 ㎡,日租金 1.05元/㎡/天
https://km.58.com/shangpu/41726580547972x.shtml,昆明市五华区,云南友友汽车服务有限公司,临街,270 ㎡,日租金 3.7元/㎡/天
https://km.58.com/shangpu/41515720618765x.shtml,昆明市五华区,昆明中策装饰(集团),免租1个月 临街 可餐饮 可明火 上水,200 ㎡,日租金 5.83元/㎡/天
https://km.58.com/shangpu/41618128782225x.shtml,昆明市五华区,黑林铺(黑林铺前街),临街 可餐饮 可明火 外摆区,140 ㎡,日租金 0.93元/㎡/天
https://km.58.com/shangpu/41115259905051x.shtml,昆明市五华区,腾龙苑-北门,临街 上水 下水 380V,120.47 ㎡,日租金 2.77元/㎡/天
https://km.58.com/shangpu/41724200876035x.shtml,昆明市五华区,振峰商业广场,免租4个月 临街 可餐饮,130 ㎡,日租金 1.34元/㎡/天
https://km.58.com/shangpu/41724000136453x.shtml,昆明市五华区,云南省昆明市五华区景文西街,免租1个月 临街 上水 下水,130 ㎡,日租金 0.02元/㎡/天
https://km.58.com/shangpu/41027043164935x.shtml,昆明市五华区,泰旸新城,上水 下水,180 ㎡,日租金 0.93元/㎡/天
https://km.58.com/shangpu/41713524326537x.shtml,昆明市五华区,金域蓝湾-2幢,临街 上水 下水,150 ㎡,日租金 2.22元/㎡/天
https://km.58.com/shangpu/41670623707906x.shtml,昆明市五华区,泰旸新城,临街 可餐饮 可明火 上水,120 ㎡,日租金 0.97元/㎡/天
https://km.58.com/shangpu/38804690697760x.shtml,昆明市五华区,金鹰国际购物中心(昆明店),可餐饮 可明火 上水 下水,400 ㎡,日租金 0.03元/㎡/天
https://km.58.com/shangpu/41681547829158x.shtml,昆明市五华区,金域蓝湾-一期,临街 上水 下水,150 ㎡,日租金 2.22元/㎡/天
https://km.58.com/shangpu/41513758845340x.shtml,昆明市五华区,融创春风十里写字楼,免租1个月 临街 上水 下水 380V,164 ㎡,日租金 1元/㎡/天
https://km.58.com/shangpu/41712769745953x.shtml,昆明市五华区,云南省昆明市五华区教场北路54号,临街,180 ㎡,日租金 1.3元/㎡/天
https://km.58.com/shangpu/40899738859675x.shtml,昆明市五华区,文化巷,临街 可餐饮 可明火 上水,160 ㎡,日租金 4.58元/㎡/天
https://km.58.com/shangpu/41706818256790x.shtml,昆明市五华区,小康大道,临街 上水 下水,160 ㎡,日租金 2.92元/㎡/天
https://km.58.com/shangpu/39889351479452x.shtml,昆明市五华区,绿城春江明月,免租1个月 临街 上水 下水,161 ㎡,日租金 1.83元/㎡/天
https://km.58.com/shangpu/40156486284061x.shtml,昆明市五华区,万科学府,临街 可餐饮 上水 下水,166 ㎡,日租金 3.44元/㎡/天
https://km.58.com/shangpu/40454222721281x.shtml,昆明市五华区,荷塘月色,免租2个月 临街 可明火 上水 下水,150 ㎡,日租金 3.07元/㎡/天
https://km.58.com/shangpu/39749813644567x.shtml,昆明市五华区,王筇路,免租1个月 临街 可明火 上水 下水,230 ㎡,日租金 0.94元/㎡/天
https://km.58.com/shangpu/41408612260115x.shtml,昆明市五华区,昆明保利六合(人民西路),免租2个月 临街,199 ㎡,日租金 7元/㎡/天
https://km.58.com/shangpu/41693012104077x.shtml,昆明市五华区,昆明走廊,临街 可餐饮 可明火 上水,120 ㎡,日租金 2.83元/㎡/天
https://km.58.com/shangpu/41394028810629x.shtml,昆明市五华区,南屏步行街,临街 可餐饮 可明火 上水,251 ㎡,日租金 面议
https://km.58.com/shangpu/41692390195853x.shtml,昆明市五华区,吉克孜玛星光花园餐厅,临街 可餐饮 可明火 上水,185 ㎡,日租金 2.34元/㎡/天
https://km.58.com/shangpu/41331171139980x.shtml,昆明市五华区,昆明联想科技城1期,免租1个月 可明火 上水 下水 外摆区,140 ㎡,日租金 1.1元/㎡/天
https://km.58.com/shangpu/41358808303006x.shtml,昆明市五华区,成都小郡肝砂锅串串(园西路店),临街 可餐饮 可明火 上水,270 ㎡,日租金 3.81元/㎡/天
https://km.58.com/shangpu/41627998428940x.shtml,昆明市五华区,中海·学府路8号停车场-出入口,免租1个月 临街 下水,100 ㎡,日租金 3元/㎡/天
https://km.58.com/shangpu/40699396884007x.shtml,昆明市五华区,君莱脆皮蹄花火锅,临街 可餐饮,125 ㎡,日租金 0.67元/㎡/天
https://km.58.com/shangpu/41394355433601x.shtml,昆明市五华区,871文化创意工场,临街 可明火 上水 下水,373.3 ㎡,日租金 0.64元/㎡/天
https://km.58.com/shangpu/41668549801223x.shtml,昆明市五华区,云南省昆明市五华区兴华街10号,临街 可餐饮 上水 下水,115 ㎡,日租金 5.8元/㎡/天
https://km.58.com/shangpu/40783527432101x.shtml,昆明市五华区,如安街,临街 可餐饮 可明火 上水,110 ㎡,日租金 2.73元/㎡/天
https://km.58.com/shangpu/41462418558611x.shtml,昆明市五华区,云康园,免租1个月 临街 上水 下水,243 ㎡,日租金 2.06元/㎡/天
https://km.58.com/shangpu/41660878631060x.shtml,昆明市五华区,昆明走廊,临街 可餐饮 可明火 上水,120 ㎡,日租金 2.83元/㎡/天
https://km.58.com/shangpu/41637722845063x.shtml,昆明市五华区,昆明市护国街道办,临街,300 ㎡,日租金 1.67元/㎡/天
https://km.58.com/shangpu/41605017865874x.shtml,昆明市五华区,假日城市,免租1个月 临街 上水 下水,280 ㎡,日租金 4.05元/㎡/天
https://km.58.com/shangpu/40885016151050x.shtml,昆明市五华区,义兴斋(东风西总店),临街 可餐饮 上水 下水,300 ㎡,日租金 2.22元/㎡/天
https://km.58.com/shangpu/41638438652562x.shtml,昆明市五华区,人民中路与青年路交叉口,免租1个月 临街 上水 下水 380V,100 ㎡,日租金 13.33元/㎡/天
https://km.58.com/shangpu/41593358076816x.shtml,昆明市五华区,经典双城-A区,临街 外摆区,122.5 ㎡,日租金 3.2元/㎡/天
https://km.58.com/shangpu/41361559581329x.shtml,昆明市五华区,鑫益龙江雅苑-2栋,免租1个月 临街 上水 下水,165 ㎡,日租金 1.21元/㎡/天
https://km.58.com/shangpu/41115259905051x.shtml,昆明市五华区,腾龙苑-北门,临街 上水 下水 380V,120.47 ㎡,日租金 2.77元/㎡/天
https://km.58.com/shangpu/41724200876035x.shtml,昆明市五华区,振峰商业广场,免租4个月 临街 可餐饮,130 ㎡,日租金 1.34元/㎡/天
https://km.58.com/shangpu/41724000136453x.shtml,昆明市五华区,云南省昆明市五华区景文西街,免租1个月 临街 上水 下水,130 ㎡,日租金 0.02元/㎡/天
https://km.58.com/shangpu/41027043164935x.shtml,昆明市五华区,泰旸新城,上水 下水,180 ㎡,日租金 0.93元/㎡/天
https://km.58.com/shangpu/41713524326537x.shtml,昆明市五华区,金域蓝湾-2幢,临街 上水 下水,150 ㎡,日租金 2.22元/㎡/天
https://km.58.com/shangpu/41670623707906x.shtml,昆明市五华区,泰旸新城,临街 可餐饮 可明火 上水,120 ㎡,日租金 0.97元/㎡/天
https://km.58.com/shangpu/38804690697760x.shtml,昆明市五华区,金鹰国际购物中心(昆明店),可餐饮 可明火 上水 下水,400 ㎡,日租金 0.03元/㎡/天
https://km.58.com/shangpu/41681547829158x.shtml,昆明市五华区,金域蓝湾-一期,临街 上水 下水,150 ㎡,日租金 2.22元/㎡/天
https://km.58.com/shangpu/41513758845340x.shtml,昆明市五华区,融创春风十里写字楼,免租1个月 临街 上水 下水 380V,164 ㎡,日租金 1元/㎡/天
https://km.58.com/shangpu/41712769745953x.shtml,昆明市五华区,云南省昆明市五华区教场北路54号,临街,180 ㎡,日租金 1.3元/㎡/天
https://km.58.com/shangpu/40899738859675x.shtml,昆明市五华区,文化巷,临街 可餐饮 可明火 上水,160 ㎡,日租金 4.58元/㎡/天
https://km.58.com/shangpu/41706818256790x.shtml,昆明市五华区,小康大道,临街 上水 下水,160 ㎡,日租金 2.92元/㎡/天
https://km.58.com/shangpu/39889351479452x.shtml,昆明市五华区,绿城春江明月,免租1个月 临街 上水 下水,161 ㎡,日租金 1.83元/㎡/天
https://km.58.com/shangpu/40156486284061x.shtml,昆明市五华区,万科学府,临街 可餐饮 上水 下水,166 ㎡,日租金 3.44元/㎡/天
https://km.58.com/shangpu/40454222721281x.shtml,昆明市五华区,荷塘月色,免租2个月 临街 可明火 上水 下水,150 ㎡,日租金 3.07元/㎡/天
https://km.58.com/shangpu/39749813644567x.shtml,昆明市五华区,王筇路,免租1个月 临街 可明火 上水 下水,230 ㎡,日租金 0.94元/㎡/天
https://km.58.com/shangpu/41408612260115x.shtml,昆明市五华区,昆明保利六合(人民西路),免租2个月 临街,199 ㎡,日租金 7元/㎡/天
https://km.58.com/shangpu/41693012104077x.shtml,昆明市五华区,昆明走廊,临街 可餐饮 可明火 上水,120 ㎡,日租金 2.83元/㎡/天
https://km.58.com/shangpu/41394028810629x.shtml,昆明市五华区,南屏步行街,临街 可餐饮 可明火 上水,251 ㎡,日租金 面议
https://km.58.com/shangpu/41692390195853x.shtml,昆明市五华区,吉克孜玛星光花园餐厅,临街 可餐饮 可明火 上水,185 ㎡,日租金 2.34元/㎡/天
https://km.58.com/shangpu/41331171139980x.shtml,昆明市五华区,昆明联想科技城1期,免租1个月 可明火 上水 下水 外摆区,140 ㎡,日租金 1.1元/㎡/天
https://km.58.com/shangpu/41358808303006x.shtml,昆明市五华区,成都小郡肝砂锅串串(园西路店),临街 可餐饮 可明火 上水,270 ㎡,日租金 3.81元/㎡/天
https://km.58.com/shangpu/41627998428940x.shtml,昆明市五华区,中海·学府路8号停车场-出入口,免租1个月 临街 下水,100 ㎡,日租金 3元/㎡/天
https://km.58.com/shangpu/40699396884007x.shtml,昆明市五华区,君莱脆皮蹄花火锅,临街 可餐饮,125 ㎡,日租金 0.67元/㎡/天
https://km.58.com/shangpu/41394355433601x.shtml,昆明市五华区,871文化创意工场,临街 可明火 上水 下水,373.3 ㎡,日租金 0.64元/㎡/天
https://km.58.com/shangpu/41668549801223x.shtml,昆明市五华区,云南省昆明市五华区兴华街10号,临街 可餐饮 上水 下水,115 ㎡,日租金 5.8元/㎡/天
https://km.58.com/shangpu/40783527432101x.shtml,昆明市五华区,如安街,临街 可餐饮 可明火 上水,110 ㎡,日租金 2.73元/㎡/天
https://km.58.com/shangpu/41462418558611x.shtml,昆明市五华区,云康园,免租1个月 临街 上水 下水,243 ㎡,日租金 2.06元/㎡/天
https://km.58.com/shangpu/41660878631060x.shtml,昆明市五华区,昆明走廊,临街 可餐饮 可明火 上水,120 ㎡,日租金 2.83元/㎡/天
https://km.58.com/shangpu/41637722845063x.shtml,昆明市五华区,昆明市护国街道办,临街,300 ㎡,日租金 1.67元/㎡/天
https://km.58.com/shangpu/41605017865874x.shtml,昆明市五华区,假日城市,免租1个月 临街 上水 下水,280 ㎡,日租金 4.05元/㎡/天
https://km.58.com/shangpu/40885016151050x.shtml,昆明市五华区,义兴斋(东风西总店),临街 可餐饮 上水 下水,300 ㎡,日租金 2.22元/㎡/天
https://km.58.com/shangpu/41638438652562x.shtml,昆明市五华区,人民中路与青年路交叉口,免租1个月 临街 上水 下水 380V,100 ㎡,日租金 13.33元/㎡/天
https://km.58.com/shangpu/41593358076816x.shtml,昆明市五华区,经典双城-A区,临街 外摆区,122.5 ㎡,日租金 3.2元/㎡/天
https://km.58.com/shangpu/41361559581329x.shtml,昆明市五华区,鑫益龙江雅苑-2栋,免租1个月 临街 上水 下水,165 ㎡,日租金 1.21元/㎡/天
https://km.58.com/shangpu/41536981698706x.shtml,昆明市五华区,戎锦花园-东门,临街 上水 下水,110 ㎡,日租金 5元/㎡/天
https://km.58.com/shangpu/40522261435913x.shtml,昆明市五华区,颢国际名品汇,临街 上水,120 ㎡,日租金 0.97元/㎡/天
https://km.58.com/shangpu/41525769760899x.shtml,昆明市五华区,富亿美超市,免租1个月 临街 可餐饮 上水 下水,150 ㎡,日租金 2.78元/㎡/天
https://km.58.com/shangpu/41512748609053x.shtml,昆明市五华区,桃园大村,临街 上水 下水 380V,120 ㎡,日租金 0.89元/㎡/天
https://km.58.com/shangpu/41504620351635x.shtml,昆明市五华区,实力·玖如堂,免租1个月 临街 外摆区,104 ㎡,日租金 1.76元/㎡/天
https://km.58.com/shangpu/41502976199970x.shtml,昆明市五华区,西城时代西城中心-A座,免租1个月 临街 可明火 上水 下水,170 ㎡,日租金 3.14元/㎡/天
https://km.58.com/shangpu/41497851736350x.shtml,昆明市五华区,吾悦花街,临街 可餐饮,140.66 ㎡,日租金 3.03元/㎡/天
https://km.58.com/shangpu/41492022898208x.shtml,昆明市五华区,融城.昆明湖,临街 可明火 上水 下水,212 ㎡,日租金 1.57元/㎡/天
https://km.58.com/shangpu/41481757684609x.shtml,昆明市五华区,健之佳健康药房,免租1个月 临街 上水 下水,152 ㎡,日租金 2.85元/㎡/天
https://km.58.com/shangpu/41472473686803x.shtml,昆明市五华区,崇仁街,临街 可餐饮 下水,180 ㎡,日租金 4.63元/㎡/天
https://km.58.com/shangpu/41402803284629x.shtml,昆明市五华区,德润·朗悦湾-3号门,临街 可餐饮 上水 下水,398 ㎡,日租金 2.25元/㎡/天
https://km.58.com/shangpu/41469703020802x.shtml,昆明市五华区,云南省昆明市五华区丁字坡4号,临街,280 ㎡,日租金 2.38元/㎡/天
https://alsm.58.com/shangpu/41462162464135x.shtml,昆明市五华区,云南省昆明市五华区小康大道6号,临街 上水 下水,200 ㎡,日租金 0.83元/㎡/天
https://km.58.com/shangpu/41458712269600x.shtml,昆明市五华区,云南省昆明市五华区金鼎山北路20号,临街 上水 下水,140 ㎡,日租金 1.43元/㎡/天
https://km.58.com/shangpu/40872076135572x.shtml,昆明市五华区,翠湖公园,临街 可餐饮 上水 下水,180 ㎡,日租金 2.78元/㎡/天
https://km.58.com/shangpu/41448245369750x.shtml,昆明市五华区,建设路与学府路交叉口,免租2个月 临街 可餐饮 可明火 上水,300 ㎡,日租金 3.33元/㎡/天
https://km.58.com/shangpu/41447695200163x.shtml,昆明市五华区,赤育美术培训,临街,180 ㎡,日租金 0.28元/㎡/天
https://km.58.com/shangpu/41438445303838x.shtml,昆明市五华区,实力·玖如堂,免租1个月 临街 上水 下水 外摆区,105 ㎡,日租金 2.06元/㎡/天
https://km.58.com/shangpu/41436504229003x.shtml,昆明市五华区,万彩城市花园二期,免租1个月 临街 上水 下水 外摆区,197 ㎡,日租金 2.37元/㎡/天
https://km.58.com/shangpu/41437744784903x.shtml,昆明市五华区,西站旅社·宴会厅,临街 可餐饮 上水,200 ㎡,日租金 2.78元/㎡/天
https://km.58.com/shangpu/40918642109338x.shtml,昆明市五华区,昆明吾悦华府,免租2个月 临街 可明火 上水 下水,112 ㎡,日租金 1.79元/㎡/天
https://km.58.com/shangpu/40476392387481x.shtml,昆明市五华区,五华公安分局文林派出所,临街 上水 下水 380V,140 ㎡,日租金 5.95元/㎡/天
https://km.58.com/shangpu/41395561916311x.shtml,昆明市五华区,春城慧谷小区-A区,免租1个月 临街 可餐饮 可明火 上水,386 ㎡,日租金 3.24元/㎡/天
https://km.58.com/shangpu/41375216074891x.shtml,昆明市五华区,威远街与正义路交叉口,临街,220 ㎡,日租金 5.3元/㎡/天
https://km.58.com/shangpu/41398977320341x.shtml,昆明市五华区,云冶路,临街 可餐饮 可明火 上水,260 ㎡,日租金 1.28元/㎡/天
https://km.58.com/shangpu/41396529961226x.shtml,昆明市五华区,金色维也纳花园,临街 可明火 上水 下水,265 ㎡,日租金 4.53元/㎡/天
https://km.58.com/shangpu/41394791804161x.shtml,昆明市五华区,一二一大街(莲花池),临街 上水 下水,340 ㎡,日租金 2.25元/㎡/天
https://km.58.com/shangpu/41391933085985x.shtml,昆明市五华区,家乐福(正大店),临街 可餐饮 可明火 上水,150 ㎡,日租金 2.22元/㎡/天
https://km.58.com/shangpu/41391765358731x.shtml,昆明市五华区,云南大学龙泉路教工住宅区-南门,免租1个月 临街 上水 下水,110.89 ㎡,日租金 4.34元/㎡/天
https://km.58.com/shangpu/41391487868302x.shtml,昆明市五华区,融创春风十里写字楼,临街 外摆区,242 ㎡,日租金 0.35元/㎡/天
https://km.58.com/shangpu/41381040952994x.shtml,昆明市五华区,太和1989(正义路店),免租1个月 临街 上水 下水 外摆区,150.15 ㎡,日租金 8.66元/㎡/天
https://km.58.com/shangpu/41386889109268x.shtml,昆明市五华区,昆明恒大名都,免租1个月 临街 可餐饮 可明火 上水,145 ㎡,日租金 1.84元/㎡/天
https://km.58.com/shangpu/41384369429525x.shtml,昆明市五华区,江东耀龙康城,临街 可明火 上水 下水,305 ㎡,日租金 2.19元/㎡/天
https://km.58.com/shangpu/41382679341331x.shtml,昆明市五华区,西苑茶城-西门,临街 可餐饮 上水 下水,240 ㎡,日租金 0.01元/㎡/天
https://km.58.com/shangpu/41370962718497x.shtml,昆明市五华区,书香门第-AD座,临街 外摆区,160 ㎡,日租金 1.46元/㎡/天
https://km.58.com/shangpu/41183910775717x.shtml,昆明市五华区,中晟溪城,临街 可明火 上水 下水,200 ㎡,日租金 1.43元/㎡/天
https://km.58.com/shangpu/40755860729893x.shtml,昆明市五华区,中晟溪城,免租1个月 临街 可明火 上水 下水,230 ㎡,日租金 0.87元/㎡/天
https://km.58.com/shangpu/41130726026658x.shtml,昆明市五华区,昆明走廊,可餐饮 可明火 上水 下水,120 ㎡,日租金 2.83元/㎡/天
https://km.58.com/shangpu/41736339542944x.shtml,昆明市五华区,银河明珠,临街 下水,160 ㎡,日租金 1.25元/㎡/天
https://km.58.com/shangpu/41636808217347x.shtml,昆明市五华区,昆明楚润商务酒店-停车场,临街 可餐饮 上水 下水,150 ㎡,日租金 2.78元/㎡/天
https://km.58.com/shangpu/41597264826398x.shtml,昆明市五华区,北市区车场,免租1个月 临街,151 ㎡,日租金 15.45元/㎡/天
https://km.58.com/shangpu/41357832712077x.shtml,昆明市五华区,金域蓝湾-一期,临街 上水 下水,110 ㎡,日租金 1.45元/㎡/天
https://km.58.com/shangpu/41001174863887x.shtml,昆明市五华区,沙沟尾村,临街 可餐饮 可明火 上水,100 ㎡,日租金 1.56元/㎡/天
https://km.58.com/shangpu/41594513743237x.shtml,昆明市五华区,北市区车场,免租1个月 临街,151 ㎡,日租金 15.45元/㎡/天
https://km.58.com/shangpu/41525415375907x.shtml,昆明市五华区,昆明楚润商务酒店-停车场,临街 可餐饮 上水 下水,150 ㎡,日租金 2.78元/㎡/天
https://km.58.com/shangpu/41139433385735x.shtml,昆明市五华区,金域蓝湾,临街 上水 下水,110 ㎡,日租金 1.45元/㎡/天
https://km.58.com/shangpu/41090042221711x.shtml,昆明市五华区,翠湖北路,临街 上水 下水 380V,325 ㎡,日租金 2.87元/㎡/天
